customer_id,customer_name,email,country,segment,signup_date
300391,Cassandra Hernandez,cjohnson@example.net,France,Retail,2024-03-12
300392,Barbara Villa,daniel29@example.net,China,Retail,2025-02-07
300393,Corey Moore,sharon86@example.com,India,Retail,2021-07-02
300394,Ana Sanchez,johnroth@example.org,United Kingdom,Retail,2025-05-20
300395,Anthony Haas,qcochran@example.net,United States,,2024-08-19
300396,Sarah Davis,rhonda99@example.net,Japan,Corporate,2024-06-08
300397,Joshua Harris,derek34@example.net,Japan,Retail,2023-04-29
300398,Bradley Johnson,morristimothy@example.com,India,Online,2022-10-18
300399,Patricia Townsend DDS,lopezchristopher@example.net,Canada,Corporate,2022-03-12
300400,Carrie Edwards,fergusonbrandon@example.com,United States,Corporate,2024-05-27
300401,Joshua Colon,hrodgers@example.org,Germany,Wholesale,2022-08-03
300402,Amanda Lewis,ododson@example.net,Vietnam,Retail,2023-03-17
300403,Kathleen Duncan,williamspatrick@example.net,Japan,Wholesale,2022-04-07
300404,Tanner Keller,tracey63@example.com,India,Online,2021-03-31
300405,Christopher George,nicole69@example.net,Australia,Wholesale,2025-04-02
300406,Christine Johns,robert06@example.com,United Kingdom,Retail,2024-12-25
300407,Chelsey Maxwell,carol60@example.net,Canada,Wholesale,2022-07-20
300408,Michael Jones,wilsonrachel@example.com,Germany,Wholesale,2024-07-01
300409,Carol Singh,smitchell@example.com,China,Corporate,2020-12-30
300410,Philip Foster,stephaniepeters@example.com,Mexico,Wholesale,2024-12-10
300411,Amanda Mendoza,perezmarissa@example.org,United States,Online,2021-09-01
300412,Andrea Graham,samuel27@example.net,Japan,Retail,2021-01-30
300413,Kathy Villegas,jennywilliams@example.org,Australia,Wholesale,2024-07-05
300414,Trevor Weeks,steven06@example.com,India,Corporate,2025-05-29
300415,Arthur White,matthewgriffith@example.org,Mexico,Corporate,2021-06-06
300416,David Rice,douglasbrandt@example.org,India,Wholesale,2025-01-08
300417,Joseph Smith,jennifermorris@example.org,United Kingdom,Retail,2021-03-22
300418,David James,cervanteskayla@example.org,United States,Corporate,2021-05-20
300419,Amanda Gardner,banksrenee@example.net,Australia,Wholesale,2024-12-12
300420,Luis Cole,feliciasalazar@example.com,Brazil,Online,2023-11-21
300421,Karen Roach,xherrera@example.org,United States,Wholesale,2025-07-25
300422,Carrie Coffey,nicole50@example.com,Australia,Online,2021-05-21
300423,Joe Page,vanessamartinez@example.net,India,Retail,2024-09-09
300424,Jennifer Butler,ywallace@example.com,India,Online,2022-06-06
300425,James Cummings,johnmarquez@example.net,Germany,Wholesale,2022-06-25
300426,Mary Montgomery,wkelley@example.com,Australia,Corporate,2021-08-21
300427,James Harrison,xevans@example.net,United Kingdom,Wholesale,2022-07-16
300428,George Wu,bgiles@example.org,Vietnam,Corporate,2022-09-22
300429,Daniel Bradley,joshuareese@example.net,India,Retail,2025-05-19
300430,Laura Owen,robertmcdonald@example.net,India,,2024-07-05
300431,Emily Fitzpatrick,,India,Corporate,2021-04-26
300432,Sheila Rivera,edwardsrachel@example.org,Australia,Wholesale,2020-10-09
300433,Elizabeth Jones,brandy77@example.com,Brazil,Retail,2024-05-19
300434,Brian Hoffman,frankwilson@example.net,Vietnam,Retail,2024-07-03
300435,Lori Graves,hannah31@example.net,United Kingdom,Wholesale,2022-09-18
300436,Anne Williams,ekennedy@example.org,Australia,Wholesale,2025-05-23
300437,Victoria Cox,lrichards@example.com,United States,Online,2024-07-01
300438,Theresa Knight,vanessa51@example.org,France,Retail,2025-02-18
300439,James Hernandez,suzanneflores@example.net,United States,Online,2021-05-04
300440,Heather Terrell,lsmith@example.com,United Kingdom,Online,2024-08-17
300441,David Palmer,burnsrebecca@example.org,Canada,Online,2025-08-15
300442,Deborah Ferrell,billy71@example.com,United States,Wholesale,2023-11-29
300443,William Weber,turnerjames@example.com,France,Wholesale,2023-06-03
300444,Michael Terry,michael86@example.com,China,,2022-07-25
300445,Gregory Green,tracyadams@example.com,Mexico,Retail,2024-03-14
300446,Melvin Flores,johnsondavid@example.org,United States,Online,2025-04-04
300447,Austin Armstrong,kimberlyshields@example.org,United Kingdom,Wholesale,2021-11-17
300448,Glenda Stout,mooreconnie@example.com,Vietnam,,2024-04-12
300449,Maurice Salazar,padillajames@example.net,United States,,2023-10-27
300450,Nathan Davis,omoody@example.org,Japan,Corporate,2025-04-18
300451,Frank Moreno,troth@example.com,China,Online,2020-11-30
300452,Dwayne Lowe,ramoswilliam@example.org,Brazil,Corporate,2023-09-10
300453,Charles Weaver,hollywarner@example.org,China,Retail,2021-07-18
300454,Nicole Perez,lreid@example.com,United States,,2021-08-09
300455,Donna Simmons,,United States,Corporate,2023-09-03
300456,Diana Martin,brownmax@example.net,France,Retail,2025-02-12
300457,Jessica Craig,vsmith@example.net,United States,Online,2020-12-19
300458,Sydney Ward,carrolljessica@example.com,United States,Online,2021-02-08
300459,Karen Porter,vedwards@example.org,Germany,Retail,2022-12-02
300460,Michael Ortiz,ynguyen@example.com,Germany,Online,2021-10-21
300461,Jodi Thomas,bbarnes@example.org,China,Wholesale,2022-12-25
300462,Seth Hernandez,alexis22@example.net,Mexico,Retail,2024-08-09
300463,Alan Kennedy,matthew07@example.com,Canada,Online,2025-05-24
300464,Sarah Ramirez,tommycummings@example.com,Australia,Retail,2021-06-16
300465,Katherine Wade,suzanne15@example.net,Brazil,Wholesale,2022-11-03
300466,David Harding,robertsmith@example.com,Japan,Corporate,2023-01-18
300467,Eric Montgomery,georgealyssa@example.com,India,,2023-10-28
300468,Sharon Wood,cbrown@example.com,Japan,,2024-04-15
300469,Gabriel Hall,cynthia74@example.net,France,Online,2022-10-01
300470,Melissa Winters,,United Kingdom,,2022-05-15
300471,Robert Burns,uzamora@example.net,United Kingdom,,2023-08-18
300472,Charles Morris,uford@example.com,Germany,Retail,2025-01-25
300473,Corey Carrillo,michaelstrickland@example.com,Mexico,Online,2020-12-31
300474,Erin Summers,yhoffman@example.com,Vietnam,Retail,2021-11-24
300475,Mr. Stephen Gonzalez,susanharper@example.org,China,Retail,2025-06-12
300476,Stephen Mills,john66@example.net,Australia,Corporate,2022-02-21
300477,Dean Thomas,johnsondawn@example.com,Japan,Retail,2024-10-03
300478,Theodore Hernandez,mpeters@example.com,France,Online,2021-01-21
300479,Donald Hill,lmitchell@example.org,India,Corporate,2024-06-15
300480,Anthony Nguyen,uwood@example.net,Germany,Corporate,2022-12-04
300481,Jeffrey Nguyen,markhuff@example.org,United Kingdom,Retail,2022-07-16
300482,Peter Williams,sharpjennifer@example.com,France,Wholesale,2023-11-19
300483,Christian Mills,,Japan,Wholesale,2020-12-25
300484,Paul Vasquez,,India,Online,2022-05-10
300485,Ann Clark,dariuspruitt@example.com,Vietnam,Corporate,2024-02-20
300486,Michael Johnson,timothywilliams@example.org,United Kingdom,Online,2021-10-20
300487,Brenda Flores,qavila@example.com,United Kingdom,Online,2025-05-31
300488,Katherine Caldwell,cpierce@example.org,United Kingdom,Online,2020-10-05
300489,Kevin Smith,perkinsmicheal@example.org,Germany,Online,2023-08-12
300490,Adam Burton,,India,Retail,2022-08-26
300491,Lawrence Cook,rachael61@example.net,Vietnam,,2021-06-18
300492,Larry Curtis,hharris@example.org,France,Online,2022-02-03
300493,Timothy Harris,marissa39@example.com,Vietnam,Wholesale,2022-08-08
300494,Mark Knight,jay04@example.org,Australia,Wholesale,2022-06-21
300495,Geoffrey Porter,dcortez@example.com,Canada,Corporate,2021-09-30
300496,John Hoffman,laura31@example.net,Japan,Retail,2023-09-03
300497,Andre Williams,arroyosarah@example.com,Germany,Retail,2021-03-14
300498,Tonya Davis,jason36@example.net,Brazil,Corporate,2022-11-21
300499,Jason Johnson,roachkevin@example.com,India,Wholesale,2025-01-17
300500,Victoria Rocha,calhounjulie@example.net,United Kingdom,Corporate,2022-12-13
300501,Tara Thompson,millerjimmy@example.net,France,Online,2024-08-17
300502,Alexander Hart,simoneric@example.org,Canada,Online,2024-02-20
300503,Andrew Reynolds,agutierrez@example.net,China,Online,2022-08-26
300504,Tina Walter,,Canada,Corporate,2025-02-24
300505,Chelsea Norris,forbesbradley@example.net,Germany,Wholesale,2024-01-08
300506,Tristan Freeman,jennifernewton@example.com,France,Wholesale,2024-11-03
300507,Joy Kennedy,nathanielwinters@example.net,India,Wholesale,2022-06-26
300508,Nicholas Reed,bettywatson@example.com,Japan,Retail,2023-06-03
300509,Michael Preston,bward@example.org,United Kingdom,Retail,2024-07-02
300510,Faith Howard,ihayes@example.net,Mexico,Wholesale,2023-09-04
300511,Jonathan Heath,carolfernandez@example.net,Mexico,Wholesale,2021-06-26
300512,Brenda Velasquez,makaylasanders@example.com,United States,Retail,2021-06-18
300513,Kimberly Stone DDS,sarah23@example.net,Canada,,2025-01-25
300514,Bruce Dennis,amy68@example.net,United States,Online,2024-03-19
300515,Gregory Russell,perezdawn@example.org,China,Retail,2024-10-05
300516,Chelsea Smith,simpsonruth@example.net,Germany,Corporate,2024-11-01
300517,Jared Bryan,lynnjames@example.org,Mexico,Retail,2025-05-31
300518,Cody Parsons,jonesshaun@example.org,China,Retail,2020-10-26
300519,Jamie Wolfe,matthew53@example.com,Mexico,,2022-10-10
300520,Karen Mendez,sheltontiffany@example.com,India,Corporate,2022-10-22
300521,Michael Callahan,xmullins@example.org,Germany,Corporate,2022-04-06
300522,Shirley Avery,yvang@example.org,Canada,Wholesale,2022-10-11
300523,Angie King,millerjennifer@example.net,Mexico,Corporate,2025-06-24
300524,James Rogers,tjohnson@example.net,Australia,Retail,2023-10-27
300525,Claire Jenkins,suttonbrittney@example.net,Brazil,Retail,2024-07-20
300526,Jill Shaw,khill@example.com,Vietnam,Corporate,2024-07-26
300527,Misty King,wolfetravis@example.com,France,Retail,2024-09-02
300528,Dylan Rivera,mcdanieltanya@example.org,United Kingdom,Wholesale,2022-02-17
300529,Mr. Reginald Roman,kelseywilliams@example.org,Canada,Wholesale,2021-08-29
300530,Lauren Snyder,hstokes@example.org,Mexico,Retail,2021-10-12
300531,William Jacobs,kimmichael@example.net,Brazil,Corporate,2021-06-27
300532,Stephanie Richardson,,Australia,Online,2022-10-25
300533,Austin Baker,thomas83@example.org,Australia,Retail,2023-06-14
300534,Kelly Ortega,ikeller@example.com,France,Online,2021-04-08
300535,Wesley Douglas,cwilson@example.org,Canada,Corporate,2023-06-14
300536,Paul Myers,,France,Retail,2021-09-04
300537,Alexa Beard,luissanchez@example.com,Brazil,Online,2023-12-29
300538,John Mendoza,thompsonangela@example.net,Canada,Corporate,2024-09-02
300539,Brianna Martinez,michellejones@example.net,Brazil,Wholesale,2023-05-16
300540,Christopher Sims,xfranco@example.org,United States,Online,2025-08-12
300541,Paul Williams,kimberly03@example.net,France,Wholesale,2024-10-20
300542,Jerry Huff,kaitlynanderson@example.net,China,,2024-04-18
300543,Jennifer Wiggins,johnboyd@example.com,Australia,Retail,2025-05-30
300544,Andre Jones,bushkimberly@example.net,India,Corporate,2024-07-12
300545,Douglas Santos,kevin89@example.com,Mexico,Online,2020-11-11
300546,Julie Freeman,taylordavis@example.com,Australia,,2025-04-05
300547,Lisa Brown,sarah49@example.net,Mexico,Retail,2025-07-16
300548,Erika Allen,michaeltorres@example.com,Canada,Online,2021-10-21
300549,Dennis Coleman,kaylazamora@example.org,France,Retail,2023-04-03
300550,Cheryl Parks,james79@example.net,United States,Corporate,2024-09-03
300551,Sherri Little,carlyschultz@example.com,Canada,Retail,2021-07-13
300552,Kathleen Sanchez,klove@example.com,United States,Wholesale,2021-07-31
300553,Larry King,zli@example.org,China,Corporate,2023-05-09
300554,Dawn Simpson,william63@example.com,United States,Corporate,2020-12-30
300555,William Larson,ukim@example.org,Mexico,Corporate,2020-12-02
300556,Philip Gamble,boonejoshua@example.net,Japan,Wholesale,2021-05-13
300557,Brendan Paul,qharris@example.net,Canada,Wholesale,2023-05-05
300558,William Ball,russell33@example.net,China,Online,2020-12-18
300559,Tanya Gomez,edwardspencer@example.com,Vietnam,Corporate,2023-09-07
300560,Vincent Reyes,bestchristopher@example.net,Germany,,2024-06-23
300561,Rhonda Martinez,meganwalker@example.com,Mexico,Online,2023-09-26
300562,Tabitha Ramirez,allenkyle@example.net,Mexico,Corporate,2023-09-18
300563,Jill Hall,ortizsean@example.org,United Kingdom,Corporate,2024-12-19
300564,Lucas James,jamie76@example.net,China,Wholesale,2024-05-11
300565,Jordan Hughes,,Canada,Wholesale,2022-05-18
300566,Melissa Gray,uclark@example.com,Brazil,Retail,2024-03-07
300567,Earl Hall,ryu@example.net,France,Retail,2022-09-09
300568,Jodi Mcbride,xarmstrong@example.com,Germany,Wholesale,2021-11-19
300569,Jeremy Coleman,oscott@example.com,India,Wholesale,2020-10-07
300570,Karen Jackson DVM,,Mexico,Retail,2022-07-01
300571,Michael Moore,wrightalicia@example.com,France,Online,2020-11-26
300572,Scott Ramirez,jeremycollins@example.net,France,Wholesale,2022-12-06
300573,Lisa Armstrong,keithharrison@example.com,Vietnam,Online,2020-12-30
300574,Robert Gonzalez,,Canada,Online,2025-02-20
300575,Kristen Wood,ericfrederick@example.org,Australia,Retail,2023-02-05
300576,Christopher Nelson,masonpatricia@example.com,Australia,Corporate,2024-08-06
300577,Christopher Anderson,audrey47@example.org,China,Corporate,2021-05-04
300578,Michelle Martin,jonesnicholas@example.org,France,Wholesale,2022-12-09
300579,Katherine Webster,doneal@example.net,Australia,,2022-02-06
300580,Larry Higgins,hwalton@example.com,Australia,Corporate,2025-05-19
300581,Beth Johnson,greenemichael@example.com,China,Retail,2021-07-01
300582,Janet Evans,edwardsjames@example.org,Australia,Corporate,2021-03-29
300583,Nicole Cole,deborahturner@example.org,India,Wholesale,2021-09-28
300584,Stephanie King,dowens@example.com,Germany,Retail,2021-05-17
300585,Jason Williams,pennylivingston@example.com,Japan,,2025-01-28
300586,Theodore Eaton,smiller@example.com,Australia,Wholesale,2022-07-14
300587,Amanda Jarvis,vjones@example.org,United States,Wholesale,2024-10-08
300588,Alexandra Garcia,,United Kingdom,Retail,2022-03-20
300589,Jamie Lindsey,ureed@example.com,France,Retail,2023-04-09
300590,Laurie Stephenson,ghamilton@example.org,Vietnam,Corporate,2022-07-03
300591,Nicole Hunter,sarahgray@example.net,Canada,,2023-12-30
300592,Madison Thomas,christopherreyes@example.com,United Kingdom,Online,2024-03-27
300593,Adam Anderson,ahudson@example.org,Vietnam,Retail,2021-10-07
300594,Wanda Clark,martinbenjamin@example.net,Canada,Wholesale,2022-10-19
300595,John Zavala,qwilson@example.com,Australia,Retail,2023-01-29
300596,Nicholas Watson,qsosa@example.net,United States,Wholesale,2024-09-21
300597,Robin Rivera,alison98@example.net,Mexico,Corporate,2023-06-16
300598,Stephanie Perez,hamiltonjoseph@example.net,Mexico,,2022-01-22
300599,Wendy Williams,laurie41@example.org,France,Retail,2022-03-02
300600,Colleen Blanchard,gstein@example.net,China,Retail,2023-06-10
300601,Patrick Barnes,kerry32@example.net,Germany,,2023-05-18
300602,Andrea Edwards,grahamlisa@example.org,France,Online,2023-01-26
300603,Felicia Wood,joe76@example.net,Canada,Online,2022-09-26
300604,David Sanchez,matthewharper@example.net,France,Wholesale,2021-09-25
300605,Bradley Hogan,hernandezroy@example.org,Canada,Corporate,2022-07-20
300606,Melissa Hernandez,smithgregory@example.org,Canada,Corporate,2025-05-03
300607,Meghan Hull,elizabeth10@example.org,Vietnam,Corporate,2022-02-14
300608,Andrew Aguilar,mendezlori@example.org,Vietnam,Retail,2025-02-16
300609,Samantha Henry,brittney98@example.org,Australia,Online,2024-08-11
300610,Austin Obrien,eric81@example.com,Japan,Retail,2024-10-27
300611,Amanda Phelps,heatherpatrick@example.com,United States,Online,2023-09-12
300612,Matthew Briggs,proman@example.com,Canada,Wholesale,2025-06-03
300613,Joel Warner,millerbriana@example.org,United Kingdom,,2023-12-30
300614,Mrs. Miranda Campbell MD,beth76@example.com,Brazil,Retail,2021-05-27
300615,Terri Arnold,sharon37@example.net,Canada,Retail,2021-04-11
300616,Corey Jones,randalllinda@example.com,Mexico,,2020-10-31
300617,Mr. James Fletcher MD,lisamcgee@example.net,France,Retail,2021-08-06
300618,Thomas Knight,adrianlogan@example.com,Australia,Corporate,2022-10-11
300619,Dr. Charles Henson,williamsimpson@example.com,India,Online,2022-09-29
300620,Jennifer Townsend,jennifer95@example.com,United States,Online,2025-03-14
300621,Dr. Jonathan Clark,erin84@example.net,India,Online,2020-09-04
300622,Leslie House,ryandodson@example.org,United States,Wholesale,2022-08-14
300623,Kimberly Ryan,vwilliams@example.org,Brazil,Retail,2022-12-09
300624,Rebecca Wells,,Mexico,,2022-09-13
300625,Kevin Cole,patricia03@example.net,Mexico,Corporate,2021-10-26
300626,Derek Schmidt,,India,Corporate,2025-03-09
300627,Tyler Lang,amanda86@example.org,Canada,Online,2022-08-25
300628,Rebecca Bowman,kayla07@example.net,Vietnam,Wholesale,2023-05-03
300629,Donna Wilson,saraprice@example.net,Germany,,2021-09-24
300630,Christina Cohen,murphyjohn@example.com,Brazil,,2022-04-23
300631,Paul Scott,emily62@example.com,Vietnam,Retail,2020-07-10
300632,Brent Huynh,whitney81@example.org,Australia,Corporate,2021-09-07
300633,Sarah Smith,camerontownsend@example.com,Vietnam,,2025-07-30
300634,Jerry Martinez,edixon@example.net,United States,Corporate,2025-06-28
300635,Heather Davis,paullopez@example.com,United States,Online,2023-09-26
300636,Lisa Montes,,Japan,Retail,2024-04-16
300637,Kimberly Mendoza,anthony66@example.org,China,Online,2021-06-19
300638,Jennifer Jackson,vayala@example.net,Vietnam,Corporate,2024-09-13
300639,Cristina Sandoval DVM,dgrant@example.com,Germany,Wholesale,2020-12-31
300640,Steven Johnson,adamkelly@example.net,Japan,Corporate,2022-04-11
300641,Jennifer Monroe,michelle12@example.org,Australia,Wholesale,2025-05-02
300642,Audrey Taylor,jspencer@example.net,China,Retail,2023-08-21
300643,Robert Hartman,john86@example.com,United Kingdom,,2024-06-21
300644,Todd Ortega,heathercabrera@example.org,Australia,Wholesale,2020-10-11
