customer_id,customer_name,email,country,segment,signup_date,order_count,first_order_date,last_order_date,has_orders,signup_to_first_order_days,signup_order_date_status
300223,Derrick Ray,martingarrett@example.com,United States,Online,15-03-2021,4,26-06-2022,20-07-2025,TRUE,468,Valid
300224,Terri Gonzalez,davidcook@example.org,Canada,Retail,04-02-2025,5,14-05-2025,03-07-2026,TRUE,99,Valid
300225,Ralph Solis,dfoster@example.org,Vietnam,Corporate,07-07-2025,5,10-07-2025,15-04-2026,TRUE,3,Valid
300226,Christopher Parker,joelharris@example.org,Canada,Wholesale,16-12-2023,6,11-02-2024,13-06-2026,TRUE,57,Valid
300227,Justin Rowe,woodsmelvin@example.com,China,Retail,14-04-2024,3,26-09-2024,07-11-2026,TRUE,165,Valid
300228,Daniel Kennedy,tguerra@example.org,China,Online,31-05-2023,3,06-11-2023,28-06-2025,TRUE,159,Valid
300229,Carl Hines,ricardomurphy@example.com,Germany,Wholesale,24-06-2024,4,07-06-2025,01-10-2025,TRUE,348,Valid
300230,Jessica Long,reedelizabeth@example.net,Canada,Retail,05-10-2024,1,06-06-2025,06-06-2025,TRUE,244,Valid
300231,Cassandra Young,matthew09@example.net,United Kingdom,,19-10-2020,1,30-12-2021,30-12-2021,TRUE,437,Valid
300232,Maria Taylor,bradleyturner@example.org,Vietnam,Online,03-06-2024,6,21-06-2024,30-07-2026,TRUE,18,Valid
300233,Jessica Mitchell,eleonard@example.org,China,Retail,13-05-2022,6,07-10-2022,20-11-2025,TRUE,147,Valid
300234,Cassie Sanders,marshallchristopher@example.net,Brazil,Wholesale,20-12-2021,3,17-10-2023,19-10-2025,TRUE,666,Valid
300235,Jennifer Roman,luisandrews@example.com,Mexico,,29-04-2024,8,21-12-2024,25-07-2026,TRUE,236,Valid
300236,Matthew Santiago,twise@example.com,China,Retail,05-02-2024,2,20-12-2024,10-12-2025,TRUE,319,Valid
300237,Lindsey Lang,xshaw@example.com,Brazil,Wholesale,16-12-2021,2,27-03-2023,14-09-2023,TRUE,466,Valid
300238,Valerie Rodriguez,tinaschmidt@example.com,Mexico,Corporate,23-03-2024,1,04-03-2024,04-03-2024,TRUE,-19,First Order Before Signup
300239,Adam Vaughan,james97@example.com,Vietnam,Retail,06-01-2025,5,17-05-2025,23-06-2026,TRUE,131,Valid
300240,Bryan Burns,brendan95@example.com,China,Wholesale,27-11-2020,1,26-12-2022,26-12-2022,TRUE,759,Valid
300241,Pamela Johnson,guy56@example.org,Brazil,Online,17-10-2022,2,03-02-2025,08-06-2026,TRUE,840,Valid
300242,Andrew Rodriguez,schmidtrandy@example.org,United Kingdom,Wholesale,24-11-2022,2,06-03-2026,01-07-2026,TRUE,1198,Valid
300243,Nicholas Schultz,worozco@example.com,Mexico,Corporate,31-01-2021,7,08-02-2022,12-11-2025,TRUE,373,Valid
300244,Roger Conley,uwilliams@example.com,Canada,,10-02-2024,6,03-06-2024,06-04-2026,TRUE,114,Valid
300245,Misty Burnett,reyestina@example.org,United Kingdom,Wholesale,11-08-2020,2,15-09-2021,17-11-2025,TRUE,400,Valid
300246,Elizabeth Morales,stephaniescott@example.net,United States,Retail,09-05-2022,5,01-01-2024,07-05-2025,TRUE,602,Valid
300247,Thomas Sanford,ashleycooley@example.net,Australia,Corporate,18-05-2024,3,14-11-2024,12-05-2026,TRUE,180,Valid
300248,Dana Lindsey,ashley36@example.com,France,,27-03-2023,5,04-05-2023,02-03-2025,TRUE,38,Valid
300249,Destiny Powers,rbrowning@example.com,Canada,Retail,25-05-2024,5,29-01-2025,25-01-2026,TRUE,249,Valid
300250,Albert Perry,joshuaford@example.net,United States,,10-01-2022,6,27-03-2022,08-04-2026,TRUE,76,Valid
300251,Albert Nguyen,carrjessica@example.net,India,Retail,03-04-2022,3,08-10-2022,31-01-2025,TRUE,188,Valid
300252,Madison Murphy,jalvarez@example.org,Japan,Corporate,19-10-2024,4,19-01-2025,15-01-2026,TRUE,92,Valid
300253,Rodney Hernandez,sclark@example.org,Australia,Corporate,19-05-2022,1,04-01-2023,04-01-2023,TRUE,230,Valid
300254,Andrew Phelps,welchanna@example.com,Vietnam,Online,11-01-2024,5,30-10-2025,18-01-2026,TRUE,658,Valid
300255,Kendra Torres,shannon70@example.org,United States,,29-01-2021,7,20-06-2021,13-12-2025,TRUE,142,Valid
300256,Guy Reynolds,potterjustin@example.net,China,Corporate,15-10-2023,3,29-05-2024,15-11-2025,TRUE,227,Valid
300257,Thomas Anderson,davisjeffery@example.org,United States,Corporate,13-02-2023,5,13-07-2023,19-07-2026,TRUE,150,Valid
300258,Christopher Waters,wpierce@example.org,Australia,Wholesale,09-07-2023,5,19-09-2023,06-05-2025,TRUE,72,Valid
300259,Emma Cox,beckgloria@example.net,Brazil,Retail,03-10-2022,6,22-10-2022,20-08-2025,TRUE,19,Valid
300260,Joseph Myers,,Mexico,Online,21-06-2024,5,09-08-2024,10-11-2025,TRUE,49,Valid
300261,Thomas Thompson,aaron57@example.net,United States,Online,17-10-2024,1,10-02-2025,10-02-2025,TRUE,116,Valid
300262,Janet Delgado,ojenkins@example.org,France,Retail,11-07-2021,1,26-01-2024,26-01-2024,TRUE,929,Valid
300263,Manuel Duarte,udougherty@example.net,Mexico,Retail,05-10-2023,5,14-04-2024,11-03-2026,TRUE,192,Valid
300264,Kaitlyn Davis,andrew96@example.net,United States,Corporate,30-11-2021,4,30-06-2023,28-07-2025,TRUE,577,Valid
300265,Thomas Ellis,gregorygiles@example.org,United States,Retail,22-03-2023,5,07-07-2023,04-03-2026,TRUE,107,Valid
300266,Steven Clark,rstevens@example.net,United Kingdom,Online,12-04-2022,4,26-09-2022,27-01-2026,TRUE,167,Valid
300267,Christopher Murray,laramary@example.org,France,Wholesale,19-11-2022,1,01-11-2023,01-11-2023,TRUE,347,Valid
300268,Andrea Goodman,ecamacho@example.com,Vietnam,Corporate,21-11-2021,3,20-12-2021,24-05-2024,TRUE,29,Valid
300269,David Baldwin,baldwincatherine@example.net,India,Online,06-01-2021,6,22-05-2021,30-11-2024,TRUE,136,Valid
300270,Ronald Brown,uclayton@example.org,United Kingdom,Corporate,28-03-2024,1,27-07-2024,27-07-2024,TRUE,121,Valid
300271,Kayla Banks,gcobb@example.org,Germany,Wholesale,25-06-2022,1,03-06-2025,03-06-2025,TRUE,1074,Valid
300272,Lauren Moody,michaeldouglas@example.org,Vietnam,Retail,24-11-2024,3,13-05-2025,21-03-2026,TRUE,170,Valid
300273,Christine Davis,ellisjenna@example.org,Mexico,,25-03-2025,3,12-07-2025,30-04-2026,TRUE,109,Valid
300274,Michael Rivera,klyons@example.com,Australia,Retail,13-06-2024,7,01-08-2024,07-12-2025,TRUE,49,Valid
300275,Brittany Roberts,nicoleelliott@example.net,India,Corporate,21-08-2023,4,17-05-2024,23-07-2026,TRUE,270,Valid
300276,Brooke Walters,rmarquez@example.com,India,Corporate,13-02-2022,5,05-01-2023,21-01-2025,TRUE,326,Valid
300277,Betty Lawson,oscott@example.org,France,Online,09-06-2021,5,12-01-2022,31-07-2026,TRUE,217,Valid
300278,Brittany Smith,jennifer86@example.com,Australia,Corporate,12-01-2024,3,03-06-2025,06-11-2025,TRUE,508,Valid
300279,Gregory Moore,alexandra67@example.net,Brazil,Wholesale,04-10-2023,4,24-10-2025,07-07-2026,TRUE,751,Valid
300280,Casey Prince,barnettcalvin@example.org,Canada,Wholesale,05-07-2021,1,13-08-2021,13-08-2021,TRUE,39,Valid
300281,Donald Strickland,santosmichael@example.com,United Kingdom,Wholesale,18-03-2022,3,08-10-2022,16-12-2025,TRUE,204,Valid
300282,Alexandria Francis,judithcox@example.org,Australia,Retail,06-07-2023,4,08-02-2024,12-01-2026,TRUE,217,Valid
300283,Gary Jones,wallerbrian@example.net,Canada,Corporate,28-08-2022,7,23-12-2022,07-02-2026,TRUE,117,Valid
300284,Robert White,jeremylove@example.org,France,Retail,12-04-2023,8,11-02-2024,26-05-2026,TRUE,305,Valid
300285,Kristen Davis,jessicalowery@example.org,Germany,Wholesale,12-11-2020,6,09-01-2022,10-10-2025,TRUE,423,Valid
300286,Darren Willis,imarshall@example.org,Vietnam,Online,12-04-2023,2,31-07-2023,22-10-2023,TRUE,110,Valid
300287,Christina Wilson,alvarezcory@example.net,Canada,Retail,05-04-2022,4,19-10-2023,13-04-2025,TRUE,562,Valid
300288,Mr. Kevin Callahan,cortezscott@example.net,United States,Retail,27-09-2021,5,10-01-2023,24-02-2026,TRUE,470,Valid
300289,Lisa Bryant,kingrichard@example.com,Australia,Online,21-08-2021,7,17-02-2022,01-08-2025,TRUE,180,Valid
300290,Jordan Palmer,joseph83@example.com,Brazil,Wholesale,16-02-2023,4,31-08-2023,10-02-2026,TRUE,196,Valid
300291,Ellen Alexander,tonyflores@example.net,Canada,Corporate,15-01-2022,7,28-02-2022,17-08-2025,TRUE,44,Valid
300292,Austin Reynolds,cody75@example.net,Germany,Retail,07-01-2023,5,02-10-2023,26-03-2025,TRUE,268,Valid
300293,Cheryl Rodriguez,jasonshaw@example.com,India,Online,06-02-2024,7,14-07-2024,04-04-2026,TRUE,159,Valid
300294,Michael Pennington,ashleymoore@example.org,United Kingdom,Corporate,30-06-2024,1,06-02-2025,06-02-2025,TRUE,221,Valid
300295,Christopher Moore,markblack@example.com,China,Online,16-08-2021,6,07-06-2022,24-01-2026,TRUE,295,Valid
300296,Penny Adams,,United States,Wholesale,07-12-2023,4,22-03-2024,07-11-2025,TRUE,106,Valid
300297,Sandra Stewart,ronald66@example.org,France,,13-03-2022,5,28-05-2023,14-02-2026,TRUE,441,Valid
300298,Wayne Gomez,theresawang@example.org,United Kingdom,Online,22-06-2024,4,05-07-2024,18-07-2025,TRUE,13,Valid
300299,Matthew Scott,andrew66@example.com,United States,Retail,03-10-2024,3,21-12-2024,14-04-2026,TRUE,79,Valid
300300,Rebecca Williamson,ggates@example.org,China,Retail,16-06-2023,3,22-11-2023,11-07-2024,TRUE,159,Valid
300301,John Griffith,ccrane@example.net,Japan,Wholesale,17-11-2021,3,06-06-2022,16-05-2025,TRUE,201,Valid
300302,Michelle Wright,dbrown@example.net,Australia,Corporate,13-08-2022,2,09-11-2024,18-07-2025,TRUE,819,Valid
300303,Jessica Mitchell,,Brazil,Online,18-05-2022,3,27-07-2023,12-04-2024,TRUE,435,Valid
300304,Jennifer Hernandez,brittanyandrews@example.net,Japan,Online,15-04-2022,3,27-05-2022,24-07-2024,TRUE,42,Valid
300305,Kenneth Farmer,,Japan,Corporate,07-02-2021,7,24-04-2021,06-04-2026,TRUE,76,Valid
300306,Richard Dawson,susan57@example.net,India,Retail,10-07-2024,3,16-06-2025,26-09-2025,TRUE,341,Valid
300307,John Murray,james44@example.net,Vietnam,Corporate,01-02-2025,3,02-06-2025,11-04-2026,TRUE,121,Valid
300308,Bryan Jenkins,zshaffer@example.org,Australia,Retail,27-05-2024,6,26-06-2024,07-03-2026,TRUE,30,Valid
300309,William Brooks,gforbes@example.com,France,Online,27-10-2024,3,07-11-2024,02-06-2026,TRUE,11,Valid
300310,Kenneth Walters DDS,mccannkimberly@example.net,Japan,Wholesale,12-08-2024,2,31-05-2025,11-02-2026,TRUE,292,Valid
300311,Sarah Berry,mbishop@example.org,Mexico,Wholesale,15-06-2021,5,10-06-2022,28-02-2026,TRUE,360,Valid
300312,Donald Hayes,debrajones@example.net,United Kingdom,Corporate,01-07-2024,5,13-07-2024,18-03-2026,TRUE,12,Valid
300313,Richard Stevenson,zpreston@example.net,United Kingdom,,17-07-2023,8,12-03-2023,29-11-2025,TRUE,-127,First Order Before Signup
300314,Jean Smith,ronald43@example.net,Canada,Online,18-02-2022,5,13-03-2022,13-11-2025,TRUE,23,Valid
300315,Jimmy Ortega,patricia92@example.org,Brazil,Wholesale,14-01-2024,2,11-03-2024,26-08-2025,TRUE,57,Valid
300316,Christopher Johnson,chanamber@example.org,Vietnam,Online,12-07-2024,2,27-08-2024,17-10-2024,TRUE,46,Valid
300317,David Clark,,India,Wholesale,20-04-2022,5,26-08-2022,13-10-2025,TRUE,128,Valid
300318,Shawn Blackburn,flowersnicholas@example.com,United States,,11-07-2024,2,03-06-2025,01-09-2025,TRUE,327,Valid
300319,Christine Williams,nross@example.com,Germany,Retail,01-01-2025,8,02-02-2025,28-04-2026,TRUE,32,Valid
300320,Wayne Hunter,martinjason@example.com,India,Corporate,13-08-2023,7,22-09-2023,03-11-2026,TRUE,40,Valid
300321,Zachary Perry,traciemarsh@example.com,India,Corporate,14-05-2024,5,07-05-2025,12-05-2026,TRUE,358,Valid
300322,Theresa Smith,zlara@example.org,India,Corporate,20-01-2023,3,03-10-2023,07-09-2024,TRUE,256,Valid
300323,Sara Hamilton,jerome16@example.com,Japan,Corporate,09-06-2022,1,30-07-2026,30-07-2026,TRUE,1512,Valid
300324,Monica Merritt,taylorjohn@example.net,Germany,Retail,28-09-2020,4,23-10-2023,09-01-2026,TRUE,1120,Valid
300325,Brenda Harrison,brownleah@example.net,Vietnam,Corporate,16-09-2020,6,07-04-2021,26-08-2025,TRUE,203,Valid
300326,Jason Moore,gregstone@example.org,Japan,Retail,20-12-2023,8,13-03-2024,10-01-2026,TRUE,84,Valid
300327,Catherine Koch,buchanananthony@example.org,Canada,Corporate,16-05-2024,0,,,FALSE,,Cannot Determine
300328,Susan Baker,anthony05@example.org,United Kingdom,Corporate,12-03-2022,4,06-07-2022,03-01-2026,TRUE,116,Valid
300329,Shane Mcintyre,ryankathryn@example.net,France,Wholesale,08-02-2025,2,21-01-2026,03-07-2026,TRUE,347,Valid
300330,Adrian Prince,,United States,Wholesale,17-04-2023,6,25-04-2023,28-06-2026,TRUE,8,Valid
300331,Steven Alexander,collinsterrance@example.com,India,Online,27-12-2022,4,03-10-2023,18-06-2026,TRUE,280,Valid
300332,Holly Austin,woodskaitlyn@example.net,Japan,Online,22-04-2021,5,16-12-2021,25-06-2025,TRUE,238,Valid
300333,Carlos Dunlap,donnapaul@example.net,United Kingdom,Wholesale,24-08-2021,7,30-08-2023,02-03-2026,TRUE,736,Valid
300334,Ashley Perez,jessicaturner@example.net,France,Retail,07-09-2022,3,13-05-2024,30-06-2026,TRUE,614,Valid
300335,Kelly Ray,kathleen25@example.com,Vietnam,Corporate,14-07-2025,3,18-09-2025,23-05-2026,TRUE,66,Valid
300336,Noah Rosales,ywelch@example.org,Canada,Wholesale,16-07-2022,5,12-03-2023,09-04-2026,TRUE,239,Valid
300337,Mark Conley,fernandomorris@example.net,United States,Wholesale,24-07-2025,5,02-10-2025,31-07-2026,TRUE,70,Valid
300338,Chelsea Kane,nhayes@example.com,Mexico,Online,25-01-2023,4,14-05-2024,20-05-2026,TRUE,475,Valid
300339,Autumn Ramirez,matthew24@example.com,India,Retail,09-10-2023,5,19-11-2024,02-10-2026,TRUE,407,Valid
300340,Mr. Matthew Barnett,kathryn41@example.com,Japan,Corporate,12-09-2024,6,13-10-2024,12-06-2026,TRUE,31,Valid
300341,Joshua Davis,hgreer@example.net,United States,Online,18-10-2022,2,12-05-2025,20-06-2025,TRUE,937,Valid
300342,Gregory Chavez,burchteresa@example.org,Canada,Corporate,24-03-2024,5,30-03-2024,03-05-2026,TRUE,6,Valid
300343,Yvette Lee,kimberlygonzalez@example.net,Vietnam,Corporate,26-08-2022,4,26-01-2025,12-05-2025,TRUE,884,Valid
300344,Brittany Heath,mcbridemichael@example.org,Australia,,08-06-2022,6,16-08-2023,16-11-2025,TRUE,434,Valid
300345,Carol Moore DDS,meganpotter@example.org,Japan,Corporate,18-02-2024,1,23-12-2025,23-12-2025,TRUE,674,Valid
300346,Jessica Harris,haleystacy@example.com,Australia,Corporate,15-05-2023,3,20-10-2023,21-03-2026,TRUE,158,Valid
300347,Jennifer Woods,derek40@example.org,India,Wholesale,12-08-2022,4,26-01-2024,22-05-2026,TRUE,532,Valid
300348,Emily Leblanc,brownrobert@example.org,Vietnam,Retail,02-12-2021,8,07-08-2022,19-07-2025,TRUE,248,Valid
300349,William Bray,petermoore@example.com,Vietnam,Online,26-01-2023,10,13-05-2023,26-03-2026,TRUE,107,Valid
300350,Ruben Jones,donald61@example.net,Vietnam,Online,14-08-2022,3,15-02-2023,26-08-2024,TRUE,185,Valid
300351,Brittany Ramos,kathleen01@example.net,Mexico,Corporate,12-05-2024,8,04-02-2025,18-01-2026,TRUE,268,Valid
300352,Mark Ruiz,,United Kingdom,Online,22-03-2022,5,08-04-2023,29-03-2025,TRUE,382,Valid
300353,Benjamin Werner,nancy06@example.com,India,Corporate,18-05-2024,4,13-11-2024,02-07-2026,TRUE,179,Valid
300354,Kevin Walter,oblake@example.net,Australia,Wholesale,25-03-2021,2,01-05-2021,16-09-2021,TRUE,37,Valid
300355,Miss Linda Cox DVM,bcopeland@example.com,Canada,Online,07-03-2021,6,18-05-2021,17-12-2024,TRUE,72,Valid
300356,Randy Kirby,rebecca85@example.com,Germany,Retail,12-12-2020,6,19-05-2021,29-12-2024,TRUE,158,Valid
300357,Howard Smith,fsanchez@example.org,United Kingdom,Wholesale,31-12-2023,8,03-01-2024,03-01-2026,TRUE,3,Valid
300358,Ashley Norman,kcastro@example.com,Japan,Online,15-08-2023,5,13-09-2024,24-07-2026,TRUE,395,Valid
300359,Mary Williams,garzalaura@example.org,India,Wholesale,12-09-2023,3,06-07-2024,19-03-2025,TRUE,298,Valid
300360,Phillip Ward,tochoa@example.net,Vietnam,Wholesale,18-07-2023,3,11-10-2023,15-11-2025,TRUE,85,Valid
300361,Jessica Murray,bentleylisa@example.net,United Kingdom,Online,11-11-2020,1,17-12-2025,17-12-2025,TRUE,1862,Valid
300362,Terry Robinson,andrewbautista@example.org,France,Online,21-05-2024,6,28-09-2024,18-05-2026,TRUE,130,Valid
300363,Allen Bryant,michael55@example.org,Vietnam,Online,15-02-2022,4,24-04-2022,19-01-2025,TRUE,68,Valid
300364,Erika Lyons,kayla23@example.net,Vietnam,Retail,18-01-2022,8,30-03-2022,03-09-2025,TRUE,71,Valid
300365,Erica Morales,kimberly27@example.org,Japan,Wholesale,07-08-2024,0,,,FALSE,,Cannot Determine
300366,Natalie Huff,leslietorres@example.net,China,Retail,02-05-2022,3,04-12-2023,19-06-2026,TRUE,581,Valid
300367,Marc Fowler,tharris@example.com,China,,12-02-2021,2,22-04-2021,17-09-2021,TRUE,69,Valid
300368,Stephanie Fischer,marcusrodriguez@example.net,Brazil,Wholesale,02-06-2022,0,,,FALSE,,Cannot Determine
300369,Maria Phillips,raymonddominguez@example.org,Germany,Retail,21-03-2022,6,18-08-2024,11-06-2026,TRUE,881,Valid
300370,Suzanne Alvarado,dustin58@example.com,Brazil,,17-02-2021,4,16-12-2021,24-06-2026,TRUE,302,Valid
300371,Ashley Blanchard,christina15@example.org,India,Retail,25-08-2022,1,31-01-2025,31-01-2025,TRUE,890,Valid
300372,Joshua Contreras,anthony33@example.org,United Kingdom,Corporate,17-11-2022,6,24-03-2023,06-05-2026,TRUE,127,Valid
300373,Robert Thomas,john09@example.com,United Kingdom,Retail,14-01-2025,3,25-06-2025,11-06-2026,TRUE,162,Valid
300374,Juan Carroll,hlopez@example.net,Japan,,08-11-2024,5,27-09-2025,11-06-2026,TRUE,323,Valid
300375,Stephanie Hughes,jasmine54@example.com,Canada,Online,30-08-2022,2,09-10-2022,03-10-2023,TRUE,40,Valid
300376,Taylor Flores,chase25@example.net,Brazil,Corporate,08-07-2022,0,,,FALSE,,Cannot Determine
300377,Betty Pollard,gnichols@example.net,Australia,Corporate,24-11-2021,1,17-04-2024,17-04-2024,TRUE,875,Valid
300378,Michael Bray,stevenandrews@example.org,India,Online,21-10-2021,4,24-03-2025,12-05-2026,TRUE,1250,Valid
300379,Kevin Brown,andrewwest@example.net,China,Online,19-12-2022,3,12-12-2023,23-06-2025,TRUE,358,Valid
300380,Sean Hernandez,cameron49@example.com,Brazil,Online,14-12-2020,7,01-12-2023,16-05-2026,TRUE,1082,Valid
300381,Michelle Henry,valerielewis@example.com,China,Wholesale,26-05-2025,4,09-07-2025,03-06-2026,TRUE,44,Valid
300382,Elizabeth Hall,ithomas@example.net,United Kingdom,Corporate,19-03-2022,4,31-05-2022,30-01-2025,TRUE,73,Valid
300383,Tricia Brown,,United States,,07-08-2023,5,24-11-2023,04-07-2026,TRUE,109,Valid
300384,Morgan Wright,maryjohnson@example.com,Germany,Retail,25-04-2023,3,06-06-2023,05-05-2025,TRUE,42,Valid
300385,Brandon Powell,yballard@example.net,United Kingdom,Retail,22-04-2024,5,01-10-2024,14-05-2026,TRUE,162,Valid
300386,Catherine Collins,jasminekoch@example.com,Japan,,14-01-2023,2,29-07-2023,30-07-2025,TRUE,196,Valid
300387,Curtis Bell,morgankaren@example.net,Canada,Retail,12-02-2021,0,,,FALSE,,Cannot Determine
300388,Amy Hawkins,cody08@example.org,Canada,Corporate,14-12-2021,7,28-01-2022,18-02-2026,TRUE,45,Valid
300389,Alexander Stein,michele23@example.net,Mexico,Corporate,08-09-2020,6,28-10-2020,16-08-2025,TRUE,50,Valid
300390,Daniel Reed,carolberry@example.com,Germany,Corporate,08-10-2023,4,12-05-2024,04-10-2025,TRUE,217,Valid
300391,Cassandra Hernandez,cjohnson@example.net,France,Retail,12-03-2024,1,05-08-2024,05-08-2024,TRUE,146,Valid
300392,Barbara Villa,daniel29@example.net,China,Retail,07-02-2025,4,09-05-2025,03-06-2026,TRUE,91,Valid
300393,Corey Moore,sharon86@example.com,India,Retail,02-07-2021,3,16-03-2023,13-10-2024,TRUE,622,Valid
300394,Ana Sanchez,johnroth@example.org,United Kingdom,Retail,20-05-2025,4,15-10-2025,19-05-2026,TRUE,148,Valid
300395,Anthony Haas,qcochran@example.net,United States,,19-08-2024,1,09-05-2025,09-05-2025,TRUE,263,Valid
300396,Sarah Davis,rhonda99@example.net,Japan,Corporate,08-06-2024,6,07-02-2025,01-02-2026,TRUE,244,Valid
300397,Joshua Harris,derek34@example.net,Japan,Retail,29-04-2023,4,26-07-2023,17-06-2026,TRUE,88,Valid
300398,Bradley Johnson,morristimothy@example.com,India,Online,18-10-2022,3,27-02-2024,15-07-2024,TRUE,497,Valid
300399,Patricia Townsend DDS,lopezchristopher@example.net,Canada,Corporate,12-03-2022,3,21-10-2023,30-03-2025,TRUE,588,Valid
300400,Carrie Edwards,fergusonbrandon@example.com,United States,Corporate,27-05-2024,1,17-11-2025,17-11-2025,TRUE,539,Valid
300401,Joshua Colon,hrodgers@example.org,Germany,Wholesale,03-08-2022,4,17-12-2022,23-04-2026,TRUE,136,Valid
300402,Amanda Lewis,ododson@example.net,Vietnam,Retail,17-03-2023,3,03-07-2023,05-11-2025,TRUE,108,Valid
300403,Kathleen Duncan,williamspatrick@example.net,Japan,Wholesale,07-04-2022,1,18-10-2025,18-10-2025,TRUE,1290,Valid
300404,Tanner Keller,tracey63@example.com,India,Online,31-03-2021,4,18-09-2021,23-07-2026,TRUE,171,Valid
300405,Christopher George,nicole69@example.net,Australia,Wholesale,02-04-2025,1,07-04-2026,07-04-2026,TRUE,370,Valid
300406,Christine Johns,robert06@example.com,United Kingdom,Retail,25-12-2024,4,13-05-2025,21-10-2025,TRUE,139,Valid
300407,Chelsey Maxwell,carol60@example.net,Canada,Wholesale,20-07-2022,2,25-10-2022,27-07-2026,TRUE,97,Valid
300408,Michael Jones,wilsonrachel@example.com,Germany,Wholesale,01-07-2024,1,11-05-2026,11-05-2026,TRUE,679,Valid
300409,Carol Singh,smitchell@example.com,China,Corporate,30-12-2020,3,26-06-2022,26-09-2025,TRUE,543,Valid
300410,Philip Foster,stephaniepeters@example.com,Mexico,Wholesale,10-12-2024,3,11-02-2025,09-10-2025,TRUE,63,Valid
300411,Amanda Mendoza,perezmarissa@example.org,United States,Online,01-09-2021,6,21-07-2022,22-02-2026,TRUE,323,Valid
300412,Andrea Graham,samuel27@example.net,Japan,Retail,30-01-2021,4,10-06-2021,17-08-2025,TRUE,131,Valid
300413,Kathy Villegas,jennywilliams@example.org,Australia,Wholesale,05-07-2024,5,05-10-2024,01-08-2026,TRUE,92,Valid
